Date,T1,T2,T3,T5,T6,T7,T8
8/30/2023 18:30,-2.78E-07,-3.92E-06,-3.21E-06,1.09E-06,-1.02E-06,-1.33E-06,-7.60E-07
8/30/2023 18:45,-2.70E-07,-3.92E-06,-3.21E-06,1.09E-06,-1.02E-06,-1.33E-06,-7.62E-07
8/30/2023 19:00,-2.62E-07,-3.92E-06,-3.21E-06,1.09E-06,-1.03E-06,-1.33E-06,-7.65E-07
8/30/2023 19:15,-2.53E-07,-3.92E-06,-3.21E-06,1.08E-06,-1.03E-06,-1.33E-06,-7.67E-07
8/30/2023 19:30,-2.44E-07,-3.92E-06,-3.21E-06,1.08E-06,-1.03E-06,-1.33E-06,-7.69E-07
8/30/2023 19:45,-2.34E-07,-3.92E-06,-3.21E-06,1.08E-06,-1.03E-06,-1.33E-06,-7.70E-07
8/30/2023 20:00,-2.23E-07,-3.92E-06,-3.20E-06,1.08E-06,-1.04E-06,-1.33E-06,-7.71E-07
8/30/2023 20:15,-2.13E-07,-3.92E-06,-3.20E-06,1.08E-06,-1.04E-06,-1.32E-06,-7.72E-07
8/30/2023 20:30,-2.02E-07,-3.92E-06,-3.20E-06,1.08E-06,-1.04E-06,-1.32E-06,-7.72E-07
8/30/2023 20:45,-1.92E-07,-3.91E-06,-3.19E-06,1.08E-06,-1.04E-06,-1.32E-06,-7.72E-07
8/30/2023 21:00,-1.82E-07,-3.91E-06,-3.19E-06,1.08E-06,-1.04E-06,-1.32E-06,-7.72E-07
8/30/2023 21:15,-1.72E-07,-3.91E-06,-3.19E-06,1.08E-06,-1.04E-06,-1.32E-06,-7.71E-07
8/30/2023 21:30,-1.63E-07,-3.91E-06,-3.18E-06,1.08E-06,-1.04E-06,-1.32E-06,-7.70E-07
8/30/2023 21:45,-1.55E-07,-3.91E-06,-3.18E-06,1.09E-06,-1.04E-06,-1.32E-06,-7.69E-07
8/30/2023 22:00,-1.48E-07,-3.91E-06,-3.17E-06,1.09E-06,-1.04E-06,-1.33E-06,-7.68E-07
8/30/2023 22:15,-1.41E-07,-3.90E-06,-3.17E-06,1.09E-06,-1.04E-06,-1.33E-06,-7.66E-07
8/30/2023 22:30,-1.35E-07,-3.90E-06,-3.16E-06,1.09E-06,-1.03E-06,-1.33E-06,-7.65E-07
8/30/2023 22:45,-1.30E-07,-3.90E-06,-3.16E-06,1.09E-06,-1.03E-06,-1.33E-06,-7.63E-07
8/30/2023 23:00,-1.26E-07,-3.90E-06,-3.15E-06,1.09E-06,-1.03E-06,-1.34E-06,-7.61E-07
8/30/2023 23:15,-1.22E-07,-3.90E-06,-3.15E-06,1.09E-06,-1.03E-06,-1.34E-06,-7.59E-07
8/30/2023 23:30,-1.19E-07,-3.90E-06,-3.14E-06,1.09E-06,-1.03E-06,-1.35E-06,-7.57E-07
8/30/2023 23:45,-1.17E-07,-3.90E-06,-3.13E-06,1.09E-06,-1.03E-06,-1.35E-06,-7.55E-07
8/31/2023 0:00,-1.16E-07,-3.89E-06,-3.13E-06,1.09E-06,-1.02E-06,-1.35E-06,-7.53E-07
8/31/2023 0:15,-1.16E-07,-3.89E-06,-3.12E-06,1.08E-06,-1.02E-06,-1.36E-06,-7.51E-07
8/31/2023 0:30,-1.16E-07,-3.89E-06,-3.12E-06,1.08E-06,-1.02E-06,-1.36E-06,-7.49E-07
8/31/2023 0:45,-1.16E-07,-3.89E-06,-3.12E-06,1.08E-06,-1.02E-06,-1.37E-06,-7.48E-07
8/31/2023 1:00,-1.17E-07,-3.89E-06,-3.11E-06,1.08E-06,-1.01E-06,-1.38E-06,-7.46E-07
8/31/2023 1:15,-1.19E-07,-3.89E-06,-3.11E-06,1.08E-06,-1.01E-06,-1.38E-06,-7.44E-07
8/31/2023 1:30,-1.20E-07,-3.89E-06,-3.11E-06,1.08E-06,-1.01E-06,-1.39E-06,-7.43E-07
8/31/2023 1:45,-1.22E-07,-3.89E-06,-3.10E-06,1.07E-06,-1.01E-06,-1.39E-06,-7.42E-07
8/31/2023 2:00,-1.24E-07,-3.89E-06,-3.10E-06,1.07E-06,-1.00E-06,-1.40E-06,-7.40E-07
8/31/2023 2:15,-1.26E-07,-3.89E-06,-3.10E-06,1.07E-06,-1.00E-06,-1.40E-06,-7.39E-07
8/31/2023 2:30,-1.28E-07,-3.89E-06,-3.10E-06,1.07E-06,-1.00E-06,-1.41E-06,-7.39E-07
8/31/2023 2:45,-1.29E-07,-3.89E-06,-3.09E-06,1.06E-06,-9.99E-07,-1.41E-06,-7.38E-07
8/31/2023 3:00,-1.30E-07,-3.89E-06,-3.09E-06,1.06E-06,-9.97E-07,-1.41E-06,-7.38E-07
8/31/2023 3:15,-1.31E-07,-3.89E-06,-3.09E-06,1.06E-06,-9.96E-07,-1.42E-06,-7.38E-07
8/31/2023 3:30,-1.31E-07,-3.89E-06,-3.09E-06,1.05E-06,-9.95E-07,-1.42E-06,-7.38E-07
8/31/2023 3:45,-1.31E-07,-3.89E-06,-3.09E-06,1.05E-06,-9.94E-07,-1.42E-06,-7.38E-07
8/31/2023 4:00,-1.30E-07,-3.89E-06,-3.09E-06,1.05E-06,-9.93E-07,-1.42E-06,-7.38E-07
8/31/2023 4:15,-1.28E-07,-3.89E-06,-3.09E-06,1.04E-06,-9.92E-07,-1.42E-06,-7.38E-07
8/31/2023 4:30,-1.25E-07,-3.89E-06,-3.09E-06,1.04E-06,-9.92E-07,-1.42E-06,-7.39E-07
8/31/2023 4:45,-1.21E-07,-3.89E-06,-3.09E-06,1.04E-06,-9.91E-07,-1.42E-06,-7.40E-07
8/31/2023 5:00,-1.17E-07,-3.89E-06,-3.09E-06,1.04E-06,-9.91E-07,-1.42E-06,-7.40E-07
8/31/2023 5:15,-1.11E-07,-3.89E-06,-3.09E-06,1.03E-06,-9.91E-07,-1.42E-06,-7.41E-07
8/31/2023 5:30,-1.04E-07,-3.89E-06,-3.09E-06,1.03E-06,-9.91E-07,-1.42E-06,-7.42E-07
8/31/2023 5:45,-9.71E-08,-3.89E-06,-3.09E-06,1.03E-06,-9.92E-07,-1.41E-06,-7.43E-07
8/31/2023 6:00,-8.82E-08,-3.89E-06,-3.09E-06,1.03E-06,-9.92E-07,-1.41E-06,-7.44E-07
8/31/2023 6:15,-7.82E-08,-3.89E-06,-3.09E-06,1.03E-06,-9.92E-07,-1.41E-06,-7.45E-07
8/31/2023 6:30,-6.70E-08,-3.89E-06,-3.09E-06,1.03E-06,-9.93E-07,-1.40E-06,-7.46E-07
8/31/2023 6:45,-5.47E-08,-3.88E-06,-3.09E-06,1.03E-06,-9.93E-07,-1.39E-06,-7.47E-07
8/31/2023 7:00,-4.14E-08,-3.88E-06,-3.09E-06,1.03E-06,-9.93E-07,-1.39E-06,-7.47E-07
8/31/2023 7:15,-2.69E-08,-3.88E-06,-3.09E-06,1.03E-06,-9.93E-07,-1.38E-06,-7.48E-07
8/31/2023 7:30,-1.18E-08,-3.87E-06,-3.09E-06,1.03E-06,-9.94E-07,-1.37E-06,-7.48E-07
8/31/2023 7:45,4.24E-09,-3.87E-06,-3.09E-06,1.03E-06,-9.94E-07,-1.36E-06,-7.48E-07
8/31/2023 8:00,2.09E-08,-3.87E-06,-3.08E-06,1.03E-06,-9.93E-07,-1.36E-06,-7.48E-07
8/31/2023 8:15,3.83E-08,-3.86E-06,-3.08E-06,1.03E-06,-9.93E-07,-1.35E-06,-7.48E-07
8/31/2023 8:30,5.65E-08,-3.86E-06,-3.08E-06,1.04E-06,-9.93E-07,-1.34E-06,-7.48E-07
8/31/2023 8:45,7.51E-08,-3.85E-06,-3.08E-06,1.04E-06,-9.92E-07,-1.33E-06,-7.47E-07
8/31/2023 9:00,9.40E-08,-3.85E-06,-3.07E-06,1.04E-06,-9.91E-07,-1.32E-06,-7.46E-07
8/31/2023 9:15,1.13E-07,-3.84E-06,-3.07E-06,1.05E-06,-9.90E-07,-1.31E-06,-7.45E-07
8/31/2023 9:30,1.33E-07,-3.84E-06,-3.06E-06,1.05E-06,-9.88E-07,-1.30E-06,-7.43E-07
8/31/2023 9:45,1.52E-07,-3.83E-06,-3.06E-06,1.05E-06,-9.86E-07,-1.29E-06,-7.41E-07
8/31/2023 10:00,1.70E-07,-3.82E-06,-3.05E-06,1.06E-06,-9.84E-07,-1.29E-06,-7.39E-07
8/31/2023 10:15,1.88E-07,-3.82E-06,-3.05E-06,1.06E-06,-9.81E-07,-1.28E-06,-7.36E-07
8/31/2023 10:30,2.06E-07,-3.81E-06,-3.04E-06,1.06E-06,-9.79E-07,-1.27E-06,-7.34E-07
8/31/2023 10:45,2.22E-07,-3.81E-06,-3.03E-06,1.07E-06,-9.76E-07,-1.27E-06,-7.31E-07
8/31/2023 11:00,2.36E-07,-3.80E-06,-3.03E-06,1.07E-06,-9.73E-07,-1.27E-06,-7.28E-07
8/31/2023 11:15,2.49E-07,-3.80E-06,-3.02E-06,1.07E-06,-9.69E-07,-1.26E-06,-7.25E-07
8/31/2023 11:30,2.59E-07,-3.80E-06,-3.01E-06,1.07E-06,-9.65E-07,-1.26E-06,-7.22E-07
8/31/2023 11:45,2.67E-07,-3.79E-06,-3.01E-06,1.08E-06,-9.61E-07,-1.26E-06,-7.19E-07
8/31/2023 12:00,2.72E-07,-3.79E-06,-3.00E-06,1.08E-06,-9.58E-07,-1.27E-06,-7.16E-07
8/31/2023 12:15,2.75E-07,-3.79E-06,-2.99E-06,1.08E-06,-9.54E-07,-1.27E-06,-7.13E-07
8/31/2023 12:30,2.75E-07,-3.78E-06,-2.99E-06,1.08E-06,-9.50E-07,-1.28E-06,-7.10E-07
8/31/2023 12:45,2.72E-07,-3.78E-06,-2.98E-06,1.08E-06,-9.46E-07,-1.28E-06,-7.08E-07
8/31/2023 13:00,2.67E-07,-3.78E-06,-2.98E-06,1.08E-06,-9.42E-07,-1.29E-06,-7.05E-07
8/31/2023 13:15,2.60E-07,-3.78E-06,-2.97E-06,1.08E-06,-9.39E-07,-1.29E-06,-7.03E-07
8/31/2023 13:30,2.52E-07,-3.78E-06,-2.97E-06,1.07E-06,-9.35E-07,-1.30E-06,-7.01E-07
8/31/2023 13:45,2.43E-07,-3.78E-06,-2.97E-06,1.07E-06,-9.31E-07,-1.31E-06,-6.99E-07
8/31/2023 14:00,2.33E-07,-3.78E-06,-2.96E-06,1.07E-06,-9.28E-07,-1.32E-06,-6.98E-07
8/31/2023 14:15,2.21E-07,-3.78E-06,-2.96E-06,1.07E-06,-9.25E-07,-1.32E-06,-6.96E-07
8/31/2023 14:30,2.10E-07,-3.78E-06,-2.96E-06,1.07E-06,-9.22E-07,-1.33E-06,-6.95E-07
8/31/2023 14:45,1.99E-07,-3.78E-06,-2.96E-06,1.06E-06,-9.20E-07,-1.33E-06,-6.94E-07
8/31/2023 15:00,1.88E-07,-3.78E-06,-2.96E-06,1.06E-06,-9.18E-07,-1.34E-06,-6.94E-07
8/31/2023 15:15,1.79E-07,-3.78E-06,-2.96E-06,1.06E-06,-9.16E-07,-1.34E-06,-6.93E-07
8/31/2023 15:30,1.71E-07,-3.78E-06,-2.96E-06,1.05E-06,-9.14E-07,-1.34E-06,-6.92E-07
8/31/2023 15:45,1.65E-07,-3.78E-06,-2.96E-06,1.05E-06,-9.12E-07,-1.34E-06,-6.92E-07
8/31/2023 16:00,1.60E-07,-3.78E-06,-2.96E-06,1.05E-06,-9.11E-07,-1.34E-06,-6.92E-07
8/31/2023 16:15,1.57E-07,-3.78E-06,-2.96E-06,1.05E-06,-9.10E-07,-1.34E-06,-6.91E-07
8/31/2023 16:30,1.56E-07,-3.78E-06,-2.96E-06,1.05E-06,-9.09E-07,-1.34E-06,-6.91E-07
8/31/2023 16:45,1.57E-07,-3.78E-06,-2.96E-06,1.05E-06,-9.08E-07,-1.33E-06,-6.90E-07
8/31/2023 17:00,1.60E-07,-3.78E-06,-2.96E-06,1.05E-06,-9.07E-07,-1.33E-06,-6.90E-07
8/31/2023 17:15,1.65E-07,-3.78E-06,-2.96E-06,1.05E-06,-9.06E-07,-1.32E-06,-6.89E-07
8/31/2023 17:30,1.72E-07,-3.77E-06,-2.96E-06,1.05E-06,-9.05E-07,-1.32E-06,-6.89E-07
8/31/2023 17:45,1.80E-07,-3.77E-06,-2.96E-06,1.05E-06,-9.04E-07,-1.31E-06,-6.88E-07
8/31/2023 18:00,1.89E-07,-3.77E-06,-2.96E-06,1.05E-06,-9.03E-07,-1.30E-06,-6.87E-07
8/31/2023 18:15,2.00E-07,-3.77E-06,-2.96E-06,1.05E-06,-9.02E-07,-1.29E-06,-6.86E-07
8/31/2023 18:30,2.11E-07,-3.76E-06,-2.96E-06,1.05E-06,-9.01E-07,-1.28E-06,-6.85E-07
8/31/2023 18:45,2.23E-07,-3.76E-06,-2.96E-06,1.05E-06,-9.00E-07,-1.27E-06,-6.83E-07
8/31/2023 19:00,2.35E-07,-3.76E-06,-2.96E-06,1.06E-06,-8.98E-07,-1.26E-06,-6.81E-07
8/31/2023 19:15,2.48E-07,-3.75E-06,-2.96E-06,1.06E-06,-8.97E-07,-1.25E-06,-6.80E-07
8/31/2023 19:30,2.61E-07,-3.75E-06,-2.95E-06,1.06E-06,-8.95E-07,-1.25E-06,-6.77E-07
8/31/2023 19:45,2.74E-07,-3.74E-06,-2.95E-06,1.07E-06,-8.93E-07,-1.24E-06,-6.75E-07
8/31/2023 20:00,2.87E-07,-3.74E-06,-2.95E-06,1.07E-06,-8.91E-07,-1.23E-06,-6.72E-07
8/31/2023 20:15,2.99E-07,-3.73E-06,-2.94E-06,1.08E-06,-8.89E-07,-1.22E-06,-6.70E-07
8/31/2023 20:30,3.11E-07,-3.73E-06,-2.94E-06,1.08E-06,-8.86E-07,-1.21E-06,-6.66E-07
8/31/2023 20:45,3.22E-07,-3.72E-06,-2.93E-06,1.08E-06,-8.84E-07,-1.20E-06,-6.63E-07
8/31/2023 21:00,3.31E-07,-3.72E-06,-2.93E-06,1.09E-06,-8.81E-07,-1.20E-06,-6.60E-07
8/31/2023 21:15,3.40E-07,-3.71E-06,-2.92E-06,1.09E-06,-8.78E-07,-1.19E-06,-6.56E-07
8/31/2023 21:30,3.48E-07,-3.71E-06,-2.92E-06,1.10E-06,-8.74E-07,-1.19E-06,-6.52E-07
8/31/2023 21:45,3.55E-07,-3.70E-06,-2.91E-06,1.10E-06,-8.71E-07,-1.18E-06,-6.48E-07
8/31/2023 22:00,3.60E-07,-3.70E-06,-2.90E-06,1.11E-06,-8.67E-07,-1.18E-06,-6.44E-07
8/31/2023 22:15,3.65E-07,-3.69E-06,-2.90E-06,1.11E-06,-8.63E-07,-1.18E-06,-6.40E-07
8/31/2023 22:30,3.68E-07,-3.69E-06,-2.89E-06,1.11E-06,-8.59E-07,-1.17E-06,-6.36E-07
8/31/2023 22:45,3.70E-07,-3.68E-06,-2.88E-06,1.12E-06,-8.55E-07,-1.17E-06,-6.31E-07
8/31/2023 23:00,3.70E-07,-3.68E-06,-2.87E-06,1.12E-06,-8.50E-07,-1.17E-06,-6.27E-07
8/31/2023 23:15,3.70E-07,-3.67E-06,-2.87E-06,1.12E-06,-8.46E-07,-1.17E-06,-6.22E-07
8/31/2023 23:30,3.68E-07,-3.67E-06,-2.86E-06,1.13E-06,-8.41E-07,-1.17E-06,-6.18E-07
8/31/2023 23:45,3.65E-07,-3.67E-06,-2.85E-06,1.13E-06,-8.36E-07,-1.17E-06,-6.13E-07
9/1/2023 0:00,3.61E-07,-3.66E-06,-2.85E-06,1.13E-06,-8.31E-07,-1.18E-06,-6.09E-07
9/1/2023 0:15,3.56E-07,-3.66E-06,-2.84E-06,1.13E-06,-8.26E-07,-1.18E-06,-6.05E-07
9/1/2023 0:30,3.51E-07,-3.66E-06,-2.83E-06,1.14E-06,-8.22E-07,-1.18E-06,-6.00E-07
9/1/2023 0:45,3.44E-07,-3.65E-06,-2.83E-06,1.14E-06,-8.17E-07,-1.18E-06,-5.96E-07
9/1/2023 1:00,3.37E-07,-3.65E-06,-2.82E-06,1.14E-06,-8.12E-07,-1.19E-06,-5.92E-07
9/1/2023 1:15,3.29E-07,-3.65E-06,-2.82E-06,1.14E-06,-8.07E-07,-1.19E-06,-5.88E-07
9/1/2023 1:30,3.21E-07,-3.65E-06,-2.81E-06,1.14E-06,-8.03E-07,-1.19E-06,-5.85E-07
9/1/2023 1:45,3.13E-07,-3.65E-06,-2.81E-06,1.14E-06,-7.98E-07,-1.20E-06,-5.81E-07
9/1/2023 2:00,3.04E-07,-3.65E-06,-2.80E-06,1.14E-06,-7.94E-07,-1.20E-06,-5.78E-07
9/1/2023 2:15,2.95E-07,-3.65E-06,-2.80E-06,1.14E-06,-7.90E-07,-1.20E-06,-5.75E-07
9/1/2023 2:30,2.86E-07,-3.64E-06,-2.79E-06,1.14E-06,-7.86E-07,-1.21E-06,-5.73E-07
9/1/2023 2:45,2.77E-07,-3.64E-06,-2.79E-06,1.14E-06,-7.82E-07,-1.21E-06,-5.70E-07
9/1/2023 3:00,2.68E-07,-3.64E-06,-2.79E-06,1.14E-06,-7.79E-07,-1.21E-06,-5.68E-07
9/1/2023 3:15,2.60E-07,-3.64E-06,-2.78E-06,1.14E-06,-7.76E-07,-1.21E-06,-5.66E-07
9/1/2023 3:30,2.52E-07,-3.64E-06,-2.78E-06,1.14E-06,-7.73E-07,-1.22E-06,-5.65E-07
9/1/2023 3:45,2.44E-07,-3.64E-06,-2.78E-06,1.13E-06,-7.70E-07,-1.22E-06,-5.63E-07
9/1/2023 4:00,2.38E-07,-3.64E-06,-2.78E-06,1.13E-06,-7.68E-07,-1.22E-06,-5.62E-07
9/1/2023 4:15,2.32E-07,-3.64E-06,-2.77E-06,1.13E-06,-7.65E-07,-1.22E-06,-5.61E-07
9/1/2023 4:30,2.27E-07,-3.64E-06,-2.77E-06,1.13E-06,-7.63E-07,-1.22E-06,-5.60E-07
9/1/2023 4:45,2.22E-07,-3.64E-06,-2.77E-06,1.13E-06,-7.62E-07,-1.22E-06,-5.60E-07
9/1/2023 5:00,2.19E-07,-3.64E-06,-2.77E-06,1.13E-06,-7.60E-07,-1.22E-06,-5.59E-07
9/1/2023 5:15,2.17E-07,-3.64E-06,-2.77E-06,1.13E-06,-7.59E-07,-1.22E-06,-5.59E-07
9/1/2023 5:30,2.16E-07,-3.64E-06,-2.77E-06,1.13E-06,-7.58E-07,-1.22E-06,-5.59E-07
9/1/2023 5:45,2.16E-07,-3.64E-06,-2.76E-06,1.13E-06,-7.57E-07,-1.21E-06,-5.58E-07
9/1/2023 6:00,2.17E-07,-3.64E-06,-2.76E-06,1.13E-06,-7.56E-07,-1.21E-06,-5.58E-07
9/1/2023 6:15,2.19E-07,-3.64E-06,-2.76E-06,1.13E-06,-7.55E-07,-1.21E-06,-5.58E-07
9/1/2023 6:30,2.22E-07,-3.64E-06,-2.76E-06,1.13E-06,-7.55E-07,-1.20E-06,-5.59E-07
9/1/2023 6:45,2.26E-07,-3.64E-06,-2.76E-06,1.13E-06,-7.54E-07,-1.20E-06,-5.59E-07
9/1/2023 7:00,2.32E-07,-3.64E-06,-2.76E-06,1.13E-06,-7.54E-07,-1.20E-06,-5.59E-07
9/1/2023 7:15,2.38E-07,-3.63E-06,-2.76E-06,1.13E-06,-7.53E-07,-1.19E-06,-5.59E-07
9/1/2023 7:30,2.45E-07,-3.63E-06,-2.75E-06,1.13E-06,-7.53E-07,-1.19E-06,-5.59E-07
9/1/2023 7:45,2.53E-07,-3.63E-06,-2.75E-06,1.14E-06,-7.52E-07,-1.18E-06,-5.58E-07
9/1/2023 8:00,2.62E-07,-3.63E-06,-2.75E-06,1.14E-06,-7.52E-07,-1.18E-06,-5.58E-07
9/1/2023 8:15,2.71E-07,-3.62E-06,-2.75E-06,1.14E-06,-7.52E-07,-1.17E-06,-5.58E-07
9/1/2023 8:30,2.81E-07,-3.62E-06,-2.74E-06,1.14E-06,-7.51E-07,-1.17E-06,-5.57E-07
9/1/2023 8:45,2.92E-07,-3.62E-06,-2.74E-06,1.14E-06,-7.50E-07,-1.16E-06,-5.57E-07
9/1/2023 9:00,3.03E-07,-3.62E-06,-2.74E-06,1.15E-06,-7.50E-07,-1.16E-06,-5.56E-07
9/1/2023 9:15,3.14E-07,-3.61E-06,-2.73E-06,1.15E-06,-7.49E-07,-1.15E-06,-5.55E-07
9/1/2023 9:30,3.26E-07,-3.61E-06,-2.73E-06,1.15E-06,-7.48E-07,-1.15E-06,-5.54E-07
9/1/2023 9:45,3.37E-07,-3.61E-06,-2.72E-06,1.16E-06,-7.46E-07,-1.14E-06,-5.53E-07
9/1/2023 10:00,3.48E-07,-3.60E-06,-2.72E-06,1.16E-06,-7.45E-07,-1.14E-06,-5.51E-07
9/1/2023 10:15,3.58E-07,-3.60E-06,-2.71E-06,1.16E-06,-7.44E-07,-1.14E-06,-5.50E-07
9/1/2023 10:30,3.68E-07,-3.60E-06,-2.71E-06,1.16E-06,-7.42E-07,-1.14E-06,-5.48E-07
9/1/2023 10:45,3.77E-07,-3.59E-06,-2.70E-06,1.17E-06,-7.40E-07,-1.14E-06,-5.46E-07
9/1/2023 11:00,3.85E-07,-3.59E-06,-2.70E-06,1.17E-06,-7.38E-07,-1.14E-06,-5.45E-07
9/1/2023 11:15,3.90E-07,-3.59E-06,-2.69E-06,1.17E-06,-7.36E-07,-1.14E-06,-5.43E-07
9/1/2023 11:30,3.94E-07,-3.59E-06,-2.69E-06,1.17E-06,-7.34E-07,-1.15E-06,-5.42E-07
9/1/2023 11:45,3.96E-07,-3.59E-06,-2.68E-06,1.17E-06,-7.32E-07,-1.15E-06,-5.40E-07
9/1/2023 12:00,3.96E-07,-3.59E-06,-2.68E-06,1.17E-06,-7.30E-07,-1.16E-06,-5.39E-07
9/1/2023 12:15,3.94E-07,-3.59E-06,-2.67E-06,1.17E-06,-7.28E-07,-1.17E-06,-5.37E-07
9/1/2023 12:30,3.89E-07,-3.59E-06,-2.67E-06,1.17E-06,-7.26E-07,-1.18E-06,-5.37E-07
9/1/2023 12:45,3.82E-07,-3.59E-06,-2.66E-06,1.17E-06,-7.25E-07,-1.18E-06,-5.36E-07
9/1/2023 13:00,3.74E-07,-3.59E-06,-2.66E-06,1.16E-06,-7.23E-07,-1.20E-06,-5.36E-07
9/1/2023 13:15,3.64E-07,-3.59E-06,-2.66E-06,1.16E-06,-7.21E-07,-1.21E-06,-5.35E-07
9/1/2023 13:30,3.53E-07,-3.60E-06,-2.65E-06,1.16E-06,-7.20E-07,-1.22E-06,-5.36E-07
9/1/2023 13:45,3.40E-07,-3.60E-06,-2.65E-06,1.16E-06,-7.19E-07,-1.23E-06,-5.36E-07
9/1/2023 14:00,3.26E-07,-3.60E-06,-2.65E-06,1.15E-06,-7.18E-07,-1.24E-06,-5.37E-07
9/1/2023 14:15,3.12E-07,-3.60E-06,-2.65E-06,1.15E-06,-7.18E-07,-1.25E-06,-5.38E-07
9/1/2023 14:30,2.97E-07,-3.61E-06,-2.65E-06,1.14E-06,-7.18E-07,-1.26E-06,-5.39E-07
9/1/2023 14:45,2.83E-07,-3.61E-06,-2.65E-06,1.14E-06,-7.18E-07,-1.27E-06,-5.41E-07
9/1/2023 15:00,2.69E-07,-3.62E-06,-2.65E-06,1.14E-06,-7.18E-07,-1.28E-06,-5.43E-07
9/1/2023 15:15,2.57E-07,-3.62E-06,-2.65E-06,1.13E-06,-7.19E-07,-1.29E-06,-5.45E-07
9/1/2023 15:30,2.45E-07,-3.62E-06,-2.66E-06,1.13E-06,-7.20E-07,-1.30E-06,-5.48E-07
9/1/2023 15:45,2.35E-07,-3.63E-06,-2.66E-06,1.12E-06,-7.21E-07,-1.31E-06,-5.50E-07
9/1/2023 16:00,2.26E-07,-3.63E-06,-2.66E-06,1.12E-06,-7.23E-07,-1.31E-06,-5.53E-07
9/1/2023 16:15,2.19E-07,-3.63E-06,-2.66E-06,1.11E-06,-7.25E-07,-1.32E-06,-5.56E-07
9/1/2023 16:30,2.15E-07,-3.64E-06,-2.67E-06,1.11E-06,-7.27E-07,-1.32E-06,-5.59E-07
9/1/2023 16:45,2.12E-07,-3.64E-06,-2.67E-06,1.11E-06,-7.29E-07,-1.32E-06,-5.63E-07
9/1/2023 17:00,2.11E-07,-3.64E-06,-2.67E-06,1.10E-06,-7.31E-07,-1.32E-06,-5.66E-07
9/1/2023 17:15,2.12E-07,-3.65E-06,-2.68E-06,1.10E-06,-7.34E-07,-1.32E-06,-5.69E-07
9/1/2023 17:30,2.14E-07,-3.65E-06,-2.68E-06,1.10E-06,-7.37E-07,-1.32E-06,-5.72E-07
9/1/2023 17:45,2.19E-07,-3.65E-06,-2.68E-06,1.10E-06,-7.39E-07,-1.32E-06,-5.75E-07
9/1/2023 18:00,2.26E-07,-3.65E-06,-2.68E-06,1.10E-06,-7.42E-07,-1.32E-06,-5.78E-07
9/1/2023 18:15,2.34E-07,-3.65E-06,-2.69E-06,1.09E-06,-7.45E-07,-1.32E-06,-5.81E-07
9/1/2023 18:30,2.43E-07,-3.65E-06,-2.69E-06,1.09E-06,-7.48E-07,-1.32E-06,-5.84E-07
9/1/2023 18:45,2.54E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.50E-07,-1.31E-06,-5.87E-07
9/1/2023 19:00,2.65E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.53E-07,-1.31E-06,-5.90E-07
9/1/2023 19:15,2.77E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.55E-07,-1.31E-06,-5.92E-07
9/1/2023 19:30,2.90E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.58E-07,-1.31E-06,-5.94E-07
9/1/2023 19:45,3.02E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.60E-07,-1.30E-06,-5.97E-07
9/1/2023 20:00,3.15E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.62E-07,-1.30E-06,-5.98E-07
9/1/2023 20:15,3.27E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.64E-07,-1.30E-06,-6.00E-07
9/1/2023 20:30,3.38E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.65E-07,-1.30E-06,-6.02E-07
9/1/2023 20:45,3.49E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.67E-07,-1.30E-06,-6.03E-07
9/1/2023 21:00,3.59E-07,-3.66E-06,-2.69E-06,1.09E-06,-7.68E-07,-1.30E-06,-6.05E-07
9/1/2023 21:15,3.68E-07,-3.66E-06,-2.69E-06,1.10E-06,-7.70E-07,-1.30E-06,-6.06E-07
9/1/2023 21:30,3.76E-07,-3.66E-06,-2.69E-06,1.10E-06,-7.71E-07,-1.31E-06,-6.07E-07
9/1/2023 21:45,3.83E-07,-3.66E-06,-2.68E-06,1.10E-06,-7.72E-07,-1.31E-06,-6.08E-07
9/1/2023 22:00,3.89E-07,-3.66E-06,-2.68E-06,1.10E-06,-7.73E-07,-1.31E-06,-6.09E-07
9/1/2023 22:15,3.94E-07,-3.66E-06,-2.68E-06,1.10E-06,-7.73E-07,-1.32E-06,-6.10E-07
9/1/2023 22:30,3.97E-07,-3.66E-06,-2.68E-06,1.10E-06,-7.74E-07,-1.32E-06,-6.10E-07
9/1/2023 22:45,3.99E-07,-3.66E-06,-2.68E-06,1.10E-06,-7.74E-07,-1.33E-06,-6.11E-07
9/1/2023 23:00,3.99E-07,-3.66E-06,-2.67E-06,1.09E-06,-7.74E-07,-1.34E-06,-6.12E-07
9/1/2023 23:15,3.99E-07,-3.66E-06,-2.67E-06,1.09E-06,-7.75E-07,-1.34E-06,-6.13E-07
9/1/2023 23:30,3.97E-07,-3.66E-06,-2.67E-06,1.09E-06,-7.75E-07,-1.35E-06,-6.14E-07
9/1/2023 23:45,3.94E-07,-3.66E-06,-2.67E-06,1.09E-06,-7.75E-07,-1.36E-06,-6.15E-07
