Date_Time,TurbClean
4/21/2023 14:14,9.118625
4/21/2023 14:29,9.073471
4/21/2023 14:44,12.32141
4/21/2023 14:59,12.1642317
4/21/2023 15:14,13.89808
4/21/2023 15:29,9.065085
4/21/2023 15:44,11.77242494
4/21/2023 15:59,12.07926
4/21/2023 16:14,9.850156
4/21/2023 16:29,11.25193
4/21/2023 16:44,8.453092
4/21/2023 16:59,9.203582
4/21/2023 17:14,12.40122
4/21/2023 17:29,11.15097
4/21/2023 17:44,8.462358
4/21/2023 17:59,8.913583
4/21/2023 18:14,7.443434
4/21/2023 18:29,9.026313
4/21/2023 18:44,11.12215
4/21/2023 18:59,12.40393
4/21/2023 19:14,13.48173
4/21/2023 19:29,11.91035
4/21/2023 19:44,9.337187
4/21/2023 19:59,8.232473
4/21/2023 20:14,9.032546
4/21/2023 20:29,10.46238
4/21/2023 20:44,8.482746
4/21/2023 20:59,11.42352
4/21/2023 21:14,8.375389
4/21/2023 21:29,7.016702
4/21/2023 21:44,8.207192
4/21/2023 21:59,8.460167
4/21/2023 22:14,8.629294
4/21/2023 22:29,8.143939
4/21/2023 22:44,7.237703
4/21/2023 22:59,9.137219
4/21/2023 23:14,7.811295
4/21/2023 23:29,9.374622
4/21/2023 23:44,8.452457
4/21/2023 23:59,7.074364
4/22/2023 0:14,8.760818
4/22/2023 0:29,10.56106
4/22/2023 0:44,7.258745
4/22/2023 0:59,7.530726
4/22/2023 1:14,6.651946
4/22/2023 1:29,9.837541
4/22/2023 1:44,6.396997
4/22/2023 1:59,7.679562
4/22/2023 2:14,9.082696
4/22/2023 2:29,8.1937
4/22/2023 2:44,6.416412
4/22/2023 2:59,8.558845
4/22/2023 3:14,7.401169
4/22/2023 3:29,9.365844
4/22/2023 3:44,8.327484
4/22/2023 3:59,9.303319
4/22/2023 4:14,10.57619
4/22/2023 4:29,8.433867
4/22/2023 4:44,8.360759
4/22/2023 4:59,8.088403
4/22/2023 5:14,7.360827
4/22/2023 5:29,7.911787
4/22/2023 5:44,7.460176
4/22/2023 5:59,8.004535
4/22/2023 6:14,8.211545
4/22/2023 6:29,6.351486
4/22/2023 6:44,6.735907
4/22/2023 6:59,7.590009
4/22/2023 7:14,9.834915
4/22/2023 7:29,10.03454
4/22/2023 7:44,7.054562
4/22/2023 7:59,9.427917
4/22/2023 8:14,6.357931
4/22/2023 8:29,6.758419
4/22/2023 8:44,7.951716
4/22/2023 8:59,13.14255
4/22/2023 9:14,11.77443
4/22/2023 9:29,8.003836
4/22/2023 9:44,7.890913
4/22/2023 9:59,7.911051
4/22/2023 10:14,8.281878
4/22/2023 10:29,6.503201
4/22/2023 10:44,8.141836
4/22/2023 10:59,6.565741
4/22/2023 11:14,8.953534
4/22/2023 11:29,8.812276
4/22/2023 11:44,8.072993
4/22/2023 11:59,7.870339
4/22/2023 12:14,8.5735731
4/22/2023 12:29,9.345917
4/22/2023 12:44,7.009171
4/22/2023 12:59,10.10187
4/22/2023 13:14,9.151258
4/22/2023 13:29,7.985104
4/22/2023 13:44,8.849007
4/22/2023 13:59,8.334002
4/22/2023 14:14,10.17371
4/22/2023 14:29,8.616508
4/22/2023 14:44,9.127635
4/22/2023 14:59,8.305274
4/22/2023 15:14,9.585393
4/22/2023 15:29,9.826016
4/22/2023 15:44,11.12652
4/22/2023 15:59,9.279103
4/22/2023 16:14,11.43425
4/22/2023 16:29,10.33719
4/22/2023 16:44,8.559245
4/22/2023 16:59,10.20384
4/22/2023 17:14,9.580073
4/22/2023 17:29,9.921028
4/22/2023 17:44,11.45426
4/22/2023 17:59,9.485228
4/22/2023 18:14,8.183549
4/22/2023 18:29,8.296978
4/22/2023 18:44,8.465537
4/22/2023 18:59,12.85906
4/22/2023 19:14,13.25721
4/22/2023 19:29,8.708308
4/22/2023 19:44,8.798284
4/22/2023 19:59,8.800211
4/22/2023 20:14,7.555675
4/22/2023 20:29,9.91405
4/22/2023 20:44,10.26051
4/22/2023 20:59,9.081555
4/22/2023 21:14,8.845473
4/22/2023 21:29,10.17664
4/22/2023 21:44,7.603176
4/22/2023 21:59,6.615065
4/22/2023 22:14,8.502469
4/22/2023 22:29,6.817923
4/22/2023 22:44,8.095217
4/22/2023 22:59,9.429465
4/22/2023 23:14,6.133169
4/22/2023 23:29,7.103741
4/22/2023 23:44,8.13432
4/22/2023 23:59,10.9713
4/23/2023 0:14,8.967427
4/23/2023 0:29,8.518687
4/23/2023 0:44,6.769693
4/23/2023 0:59,9.262142
4/23/2023 1:14,9.611702
4/23/2023 1:29,6.315001
4/23/2023 1:44,7.549223
4/23/2023 1:59,7.328658
4/23/2023 2:14,8.169637
4/23/2023 2:29,8.186734
4/23/2023 2:44,7.96019
4/23/2023 2:59,10.18962
4/23/2023 3:14,7.43536
4/23/2023 3:29,6.422993
4/23/2023 3:44,7.636782
4/23/2023 3:59,8.345429
4/23/2023 4:14,7.239479
4/23/2023 4:29,9.649465
4/23/2023 4:44,9.835202
4/23/2023 4:59,6.790901
4/23/2023 5:14,8.269046
4/23/2023 5:29,8.514811
4/23/2023 5:44,8.16649
4/23/2023 5:59,8.16221
4/23/2023 6:14,7.925348
4/23/2023 6:29,8.230294
4/23/2023 6:44,12.29865
4/23/2023 6:59,7.274145
4/23/2023 7:14,6.941912
4/23/2023 7:29,7.271286
4/23/2023 7:44,10.60716
4/23/2023 7:59,8.053034
4/23/2023 8:14,6.458273
4/23/2023 8:29,6.457277
4/23/2023 8:44,7.596121
4/23/2023 8:59,6.222099
4/23/2023 9:14,7.549506
4/23/2023 9:29,7.894341
4/23/2023 9:44,8.12196
4/23/2023 9:59,7.074602
4/23/2023 10:14,10.64333
4/23/2023 10:29,7.795053
4/23/2023 10:44,6.444351
4/23/2023 10:59,8.136459
4/23/2023 11:14,8.276814
4/23/2023 11:29,6.876299
4/23/2023 11:44,8.184723
4/23/2023 11:59,7.307646
4/23/2023 12:14,8.691001
4/23/2023 12:29,8.681043
4/23/2023 12:44,9.1828722
4/23/2023 12:59,10.85166
4/23/2023 13:14,9.432228
4/23/2023 13:29,10.46368214
4/23/2023 13:44,9.443349
4/23/2023 13:59,9.362202
4/23/2023 14:14,12.38295
4/23/2023 14:29,7.104529
4/23/2023 14:44,9.737688
