Date_Time,Turbidity (NTU),SSC (mg/L),Sample SSC
5/6/2023 11:14,1.713939,0.576875963,
5/6/2023 11:29,1.684098,0.546527666,
5/6/2023 11:44,1.679434,0.541784378,
5/6/2023 11:59,1.662834,0.524902178,
5/6/2023 12:14,1.657352,0.519326984,
5/6/2023 12:29,1.598828,0.459808076,
5/6/2023 12:44,1.568453,0.428916701,
5/6/2023 12:59,1.568838,0.429308246,
5/6/2023 13:14,1.610034,0.471204578,
5/6/2023 13:29,1.523472,0.383171024,
5/6/2023 13:44,1.519789,0.379425413,
5/6/2023 13:59,1.525921,0.385661657,
5/6/2023 14:14,1.485312,0.344362304,
5/6/2023 14:29,1.516385,0.375963545,
5/6/2023 14:44,1.462396,0.321056732,
5/6/2023 14:59,1.462797,0.321464549,
5/6/2023 15:14,1.410467,0.268244939,
5/6/2023 15:29,1.421505,0.279470585,
5/6/2023 15:44,1.350812,0.207575804,
5/6/2023 15:59,1.327267,0.183630539,
5/6/2023 16:14,1.296855,0.152701535,
5/6/2023 16:29,1.174262,0.028024454,
5/6/2023 16:44,1.097389,0,
5/6/2023 16:59,1.053088,0,
5/6/2023 17:14,1.058061,0,
5/6/2023 17:29,1.036046,0,
5/6/2023 17:44,1.06357,0,
5/6/2023 17:59,1.130698,0,
5/6/2023 18:14,1.164531,0.018128027,
5/6/2023 18:29,1.215076,0.069532292,
5/6/2023 18:44,1.271209,0.126619553,
5/6/2023 18:59,1.250476,0.105534092,
